search_id,search_name,search_url,therapeutic_id,therapeutic_name,therapeutic_url,synonyms,fda_status,company,target_type,therapy_type,approved_for
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,bexarotene,Bexarotene,https://www.alzforum.org/therapeutics/bexarotene,Targretin®,Alzheimer's Disease (Phase 2),"Ligand Pharmaceuticals, Inc., ReXceptor Inc.","Amyloid-Related, Unknown",Small Molecule,Cutaneous T-cell Lymphoma in US
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,carvedilol,Carvedilol,https://www.alzforum.org/therapeutics/carvedilol,"Coreg, Artist , Aucardic, Dilatrend, Kredex",Alzheimer's Disease (Phase 4),Procter & Gamble,Unknown,Small Molecule,"Hypertension, heart failure, angina pectoris"
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,continuous-positive-airway-pressure,Continuous Positive Airway Pressure,https://www.alzforum.org/therapeutics/continuous-positive-airway-pressure,CPAP,Alzheimer's Disease (Phase 3),,Unknown,Procedural Intervention,Sleep Apnea in US
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,curcumin,Curcumin,https://www.alzforum.org/therapeutics/curcumin,"diferuloylmethane, Longvida™",Alzheimer's Disease (Phase 2),Verdure Sciences,"Other, Unknown","Supplement, Dietary",None
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,deep-brain-stimulation-fornix,Deep Brain Stimulation-fornix,https://www.alzforum.org/therapeutics/deep-brain-stimulation-fornix,DBS-f,Alzheimer's Disease (Phase 3),Functional Neuromodulation Ltd,Unknown,Procedural Intervention,
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,dimebon,Dimebon,https://www.alzforum.org/therapeutics/dimebon,"Dimebolin, Latrepirdine, Pf-01913539","Alzheimer's Disease (Discontinued), Huntington's Disease (Discontinued)","Medivation, Inc.","Other Neurotransmitters, Unknown",Small Molecule,Anti-histamine use in Russia
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,edonerpic,Edonerpic,https://www.alzforum.org/therapeutics/edonerpic,"T-817 MA, T 817",Alzheimer's Disease (Discontinued),"Toyama Chemical Co., Ltd.","Other, Unknown",Small Molecule,
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,grf6019,GRF6019,https://www.alzforum.org/therapeutics/grf6019,,Alzheimer's Disease (Phase 2),"Alkahest, Inc., Grifols Biologicals Inc.","Inflammation, Other, Unknown",Other,
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,grf6021,GRF6021,https://www.alzforum.org/therapeutics/grf6021,AKST/GRF6021,Parkinson's Disease Dementia (Phase 2),"Alkahest, Inc., Grifols Biologicals Inc.","Inflammation, Other, Unknown",Other,
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,low-intensity-focused-ultrasound,Low-Intensity Focused Ultrasound,https://www.alzforum.org/therapeutics/low-intensity-focused-ultrasound,"LIFU, transcranial focused ultrasound, tFUS, MR-guided Focused Ultrasound (MRgFUS)","Alzheimer's Disease (Phase 3), Mild Cognitive Impairment (Phase 2), Parkinson's Disease (Phase 2)",,"Other, Unknown",Procedural Intervention,
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,mk-1942,MK-1942,https://www.alzforum.org/therapeutics/mk-1942,,Alzheimer's Disease (Discontinued),Merck,Unknown,Small Molecule,
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,mk-7622,MK-7622,https://www.alzforum.org/therapeutics/mk-7622,,Alzheimer's Disease (Discontinued),Merck,Unknown,Small Molecule,
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,mkc-231,MKC-231,https://www.alzforum.org/therapeutics/mkc-231,,Alzheimer's Disease (Inactive),Mitsubishi Tanabe Pharma,Unknown,Small Molecule,None
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,neotrofin,NeoTrofin,https://www.alzforum.org/therapeutics/neotrofin,"AIT-082, leteprinim",Alzheimer's Disease (Discontinued),"NeoTherapeutics, Inc.",Unknown,Small Molecule,None
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,photobiomodulation,PhotoBioModulation,https://www.alzforum.org/therapeutics/photobiomodulation,"Low level light therapy, Low level laser therapy, Cold laser therapy, Transcranial infrared brain stimulation, Transcranial photobiomodulation, Transcranial near-infrared laser therapy (NILT), Transcranial low-level light therapy","Alzheimer's Disease (Not Regulated), Mild Cognitive Impairment (Not Regulated), Parkinson's Disease (Not Regulated)",,"Inflammation, Unknown",Procedural Intervention,
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,propentofylline,Propentofylline,https://www.alzforum.org/therapeutics/propentofylline,"HWA 285, PPF",Alzheimer's Disease (Discontinued),,Unknown,Small Molecule,
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,sabeluzole,Sabeluzole,https://www.alzforum.org/therapeutics/sabeluzole,R58735,Alzheimer's Disease (Inactive),,Unknown,Small Molecule,
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,sargramostim,Sargramostim,https://www.alzforum.org/therapeutics/sargramostim,"GM-CSF Leukine , Leukine®","Alzheimer's Disease (Phase 2), Parkinson's Disease (Phase 1)","Genzyme, Partner Therapeutics, Inc., Sanofi","Inflammation, Other, Unknown",Other,Bone Marrow Stimulation
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,st101,ST101,https://www.alzforum.org/therapeutics/st101,ZSET1446,Alzheimer's Disease (Inactive),"Sonexa Therapeutics, Inc.",Unknown,Small Molecule,
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,young-plasma,Young Plasma,https://www.alzforum.org/therapeutics/young-plasma,,"Progressive Supranuclear Palsy (Inactive), Alzheimer's Disease (Inactive)","Alkahest, Inc., Grifols Biologicals Inc.","Inflammation, Other, Unknown",Other,
?target_types[]=191,20,https://www.alzforum.org/therapeutics/search/?target_types[]=191,zagotenemab,Zagotenemab,https://www.alzforum.org/therapeutics/zagotenemab,LY3303560,Alzheimer's Disease (Discontinued),Eli Lilly & Co.,"Tau, Unknown",Immunotherapy (passive),
?fda_statuses[]=181&therapy_types[]=36536,0,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=36536,coya-302,COYA 302,https://www.alzforum.org/therapeutics/coya-302,IL2 plus Abatacept,"Amyotrophic Lateral Sclerosis (Phase 1), Frontotemporal Dementia (Phase 1)",Coya Therapeutics,Inflammation,"Combination, Other",
?fda_statuses[]=33251&therapy_types[]=36536,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&therapy_types[]=36536,dasatinib-quercetin,Dasatinib + Quercetin,https://www.alzforum.org/therapeutics/dasatinib-quercetin,,Alzheimer's Disease (Phase 1/2),,"Tau, Other","Combination, Small Molecule, Supplement, Dietary",
?fda_statuses[]=182&therapy_types[]=36536,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&therapy_types[]=36536,primec,PrimeC,https://www.alzforum.org/therapeutics/primec,Ciprofloxacin and Celecoxib,Alzheimer's Disease (Phase 2),NeuroSense Therapeutics,"Inflammation, Metals, Other",Combination,
?fda_statuses[]=931&therapy_types[]=36536,2,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=931&therapy_types[]=36536,axs-05,AXS-05,https://www.alzforum.org/therapeutics/axs-05,"Dextromethorphan/bupropion, Auvelity",Alzheimer's Disease (Phase 2/3),"Axsome Therapeutics, Inc.",Other Neurotransmitters,"Combination, Small Molecule",Major depressive disorder
?fda_statuses[]=931&therapy_types[]=36536,2,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=931&therapy_types[]=36536,gamunex,Gamunex,https://www.alzforum.org/therapeutics/gamunex,"Intravenous Immunoglobulin, Human Albumin Combined With Flebogamma",Alzheimer's Disease (Phase 2/3),Grifols Biologicals Inc.,"Amyloid-Related, Inflammation","Combination, Immunotherapy (passive)","Immunodeficiency, chronic inflammatory demyelinating neuropathy"
?fda_statuses[]=183&therapy_types[]=36536,3,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=183&therapy_types[]=36536,alzt-op1,ALZT-OP1,https://www.alzforum.org/therapeutics/alzt-op1,"Cromolyn sodium, Intal, Ibuprofen",Alzheimer's Disease (Phase 3),"AZTherapies, Inc.","Amyloid-Related, Inflammation","Combination, Small Molecule",
?fda_statuses[]=183&therapy_types[]=36536,3,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=183&therapy_types[]=36536,avp-923,AVP-923,https://www.alzforum.org/therapeutics/avp-923,"Nuedexta, Zenvia","Alzheimer's Disease (Phase 4), Amyotrophic Lateral Sclerosis (Phase 3), Parkinson's Disease (Phase 3)","Avanir Pharmaceuticals, Otsuka Pharmaceutical Co., Ltd.",Other Neurotransmitters,"Combination, Small Molecule",
?fda_statuses[]=183&therapy_types[]=36536,3,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=183&therapy_types[]=36536,karxt,KarXT,https://www.alzforum.org/therapeutics/karxt,"xanomeline-trospium, BMS-986510, CobenfyTM",Alzheimer's Disease (Phase 3),"Bristol-Myers Squibb, Karuna Therapeutics",Cholinergic System,"Combination, Small Molecule",Schizophrenia
?fda_statuses[]=183&therapy_types[]=36536,3,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=183&therapy_types[]=36536,sensory-stimulation-systems,Sensory Stimulation Systems,https://www.alzforum.org/therapeutics/sensory-stimulation-systems,"GENUS, Gamma entrainment using sensory stimuli, GammaSense Stimulation","Alzheimer's Disease (Phase 3), Parkinson's Disease (Not Regulated), Down's Syndrome (Not Regulated)","Cognito Therapeutics, Inc.","Amyloid-Related, Inflammation, Other","Combination, Procedural Intervention",
?fda_statuses[]=851&therapy_types[]=36536,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=851&therapy_types[]=36536,avp-923,AVP-923,https://www.alzforum.org/therapeutics/avp-923,"Nuedexta, Zenvia","Alzheimer's Disease (Phase 4), Amyotrophic Lateral Sclerosis (Phase 3), Parkinson's Disease (Phase 3)","Avanir Pharmaceuticals, Otsuka Pharmaceutical Co., Ltd.",Other Neurotransmitters,"Combination, Small Molecule",
?fda_statuses[]=190&therapy_types[]=36536,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=36536,relyvrio,Relyvrio,https://www.alzforum.org/therapeutics/relyvrio,"Albrioza, AMX0035","Amyotrophic Lateral Sclerosis (Withdrawn), Alzheimer's Disease (Inactive), Progressive Supranuclear Palsy (Discontinued)",Amylyx Pharmaceuticals Inc,Other,"Combination, Small Molecule",ALS
?fda_statuses[]=189&therapy_types[]=36536,2,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=36536,avp-786,AVP-786,https://www.alzforum.org/therapeutics/avp-786,,"Alzheimer's Disease (Discontinued), Schizophrenia (Discontinued)","Avanir Pharmaceuticals, Concert Pharmaceuticals, Inc., Otsuka Pharmaceutical Co., Ltd.",Other Neurotransmitters,"Combination, Small Molecule",
?fda_statuses[]=189&therapy_types[]=36536,2,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=36536,pxt864,PXT864,https://www.alzforum.org/therapeutics/pxt864,PXT00864,Alzheimer's Disease (Discontinued),Pharnext,Other Neurotransmitters,"Combination, Small Molecule",
?fda_statuses[]=189&therapy_types[]=36536,2,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=36536,relyvrio,Relyvrio,https://www.alzforum.org/therapeutics/relyvrio,"Albrioza, AMX0035","Amyotrophic Lateral Sclerosis (Withdrawn), Alzheimer's Disease (Inactive), Progressive Supranuclear Palsy (Discontinued)",Amylyx Pharmaceuticals Inc,Other,"Combination, Small Molecule",ALS
?fda_statuses[]=33161&therapy_types[]=36536,0,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33161&therapy_types[]=36536,sensory-stimulation-systems,Sensory Stimulation Systems,https://www.alzforum.org/therapeutics/sensory-stimulation-systems,"GENUS, Gamma entrainment using sensory stimuli, GammaSense Stimulation","Alzheimer's Disease (Phase 3), Parkinson's Disease (Not Regulated), Down's Syndrome (Not Regulated)","Cognito Therapeutics, Inc.","Amyloid-Related, Inflammation, Other","Combination, Procedural Intervention",
?fda_statuses[]=41421&therapy_types[]=36536,0,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=41421&therapy_types[]=36536,relyvrio,Relyvrio,https://www.alzforum.org/therapeutics/relyvrio,"Albrioza, AMX0035","Amyotrophic Lateral Sclerosis (Withdrawn), Alzheimer's Disease (Inactive), Progressive Supranuclear Palsy (Discontinued)",Amylyx Pharmaceuticals Inc,Other,"Combination, Small Molecule",ALS
?therapy_types[]=36536,11,https://www.alzforum.org/therapeutics/search/?therapy_types[]=36536,alzt-op1,ALZT-OP1,https://www.alzforum.org/therapeutics/alzt-op1,"Cromolyn sodium, Intal, Ibuprofen",Alzheimer's Disease (Phase 3),"AZTherapies, Inc.","Amyloid-Related, Inflammation","Combination, Small Molecule",
?therapy_types[]=36536,11,https://www.alzforum.org/therapeutics/search/?therapy_types[]=36536,avp-786,AVP-786,https://www.alzforum.org/therapeutics/avp-786,,"Alzheimer's Disease (Discontinued), Schizophrenia (Discontinued)","Avanir Pharmaceuticals, Concert Pharmaceuticals, Inc., Otsuka Pharmaceutical Co., Ltd.",Other Neurotransmitters,"Combination, Small Molecule",
?therapy_types[]=36536,11,https://www.alzforum.org/therapeutics/search/?therapy_types[]=36536,avp-923,AVP-923,https://www.alzforum.org/therapeutics/avp-923,"Nuedexta, Zenvia","Alzheimer's Disease (Phase 4), Amyotrophic Lateral Sclerosis (Phase 3), Parkinson's Disease (Phase 3)","Avanir Pharmaceuticals, Otsuka Pharmaceutical Co., Ltd.",Other Neurotransmitters,"Combination, Small Molecule",
?therapy_types[]=36536,11,https://www.alzforum.org/therapeutics/search/?therapy_types[]=36536,axs-05,AXS-05,https://www.alzforum.org/therapeutics/axs-05,"Dextromethorphan/bupropion, Auvelity",Alzheimer's Disease (Phase 2/3),"Axsome Therapeutics, Inc.",Other Neurotransmitters,"Combination, Small Molecule",Major depressive disorder
?therapy_types[]=36536,11,https://www.alzforum.org/therapeutics/search/?therapy_types[]=36536,coya-302,COYA 302,https://www.alzforum.org/therapeutics/coya-302,IL2 plus Abatacept,"Amyotrophic Lateral Sclerosis (Phase 1), Frontotemporal Dementia (Phase 1)",Coya Therapeutics,Inflammation,"Combination, Other",
?therapy_types[]=36536,11,https://www.alzforum.org/therapeutics/search/?therapy_types[]=36536,dasatinib-quercetin,Dasatinib + Quercetin,https://www.alzforum.org/therapeutics/dasatinib-quercetin,,Alzheimer's Disease (Phase 1/2),,"Tau, Other","Combination, Small Molecule, Supplement, Dietary",
?therapy_types[]=36536,11,https://www.alzforum.org/therapeutics/search/?therapy_types[]=36536,gamunex,Gamunex,https://www.alzforum.org/therapeutics/gamunex,"Intravenous Immunoglobulin, Human Albumin Combined With Flebogamma",Alzheimer's Disease (Phase 2/3),Grifols Biologicals Inc.,"Amyloid-Related, Inflammation","Combination, Immunotherapy (passive)","Immunodeficiency, chronic inflammatory demyelinating neuropathy"
?therapy_types[]=36536,11,https://www.alzforum.org/therapeutics/search/?therapy_types[]=36536,karxt,KarXT,https://www.alzforum.org/therapeutics/karxt,"xanomeline-trospium, BMS-986510, CobenfyTM",Alzheimer's Disease (Phase 3),"Bristol-Myers Squibb, Karuna Therapeutics",Cholinergic System,"Combination, Small Molecule",Schizophrenia
?therapy_types[]=36536,11,https://www.alzforum.org/therapeutics/search/?therapy_types[]=36536,primec,PrimeC,https://www.alzforum.org/therapeutics/primec,Ciprofloxacin and Celecoxib,Alzheimer's Disease (Phase 2),NeuroSense Therapeutics,"Inflammation, Metals, Other",Combination,
?therapy_types[]=36536,11,https://www.alzforum.org/therapeutics/search/?therapy_types[]=36536,pxt864,PXT864,https://www.alzforum.org/therapeutics/pxt864,PXT00864,Alzheimer's Disease (Discontinued),Pharnext,Other Neurotransmitters,"Combination, Small Molecule",
?therapy_types[]=36536,11,https://www.alzforum.org/therapeutics/search/?therapy_types[]=36536,relyvrio,Relyvrio,https://www.alzforum.org/therapeutics/relyvrio,"Albrioza, AMX0035","Amyotrophic Lateral Sclerosis (Withdrawn), Alzheimer's Disease (Inactive), Progressive Supranuclear Palsy (Discontinued)",Amylyx Pharmaceuticals Inc,Other,"Combination, Small Molecule",ALS
?therapy_types[]=36536,11,https://www.alzforum.org/therapeutics/search/?therapy_types[]=36536,sensory-stimulation-systems,Sensory Stimulation Systems,https://www.alzforum.org/therapeutics/sensory-stimulation-systems,"GENUS, Gamma entrainment using sensory stimuli, GammaSense Stimulation","Alzheimer's Disease (Phase 3), Parkinson's Disease (Not Regulated), Down's Syndrome (Not Regulated)","Cognito Therapeutics, Inc.","Amyloid-Related, Inflammation, Other","Combination, Procedural Intervention",
?fda_statuses[]=181&therapy_types[]=164,7,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=164,aav2-bdnf,AAV2-BDNF,https://www.alzforum.org/therapeutics/aav2-bdnf,,"MCI due to AD (Phase 1), Alzheimer's Disease (Phase 1)",,Other,DNA/RNA-based,
?fda_statuses[]=181&therapy_types[]=164,7,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=164,biib080,BIIB080,https://www.alzforum.org/therapeutics/biib080,"IONIS-MAPTRx, ISIS 814907",Alzheimer's Disease (Phase 1),"Biogen, IONIS Pharmaceuticals",Tau,DNA/RNA-based,
?fda_statuses[]=181&therapy_types[]=164,7,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=164,cpg-1018r,CpG 1018®,https://www.alzforum.org/therapeutics/cpg-1018r,"CpG oligodeoxynucleotides, CpG ODN",Alzheimer's Disease (Phase 1),Dynavax Technologies,"Amyloid-Related, Inflammation","Immunotherapy (active), DNA/RNA-based",
?fda_statuses[]=181&therapy_types[]=164,7,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=164,emtricitabine,Emtricitabine,https://www.alzforum.org/therapeutics/emtricitabine,,Alzheimer's Disease (Phase 1),"Gilead Sciences, Inc.",Inflammation,"Small Molecule, DNA/RNA-based","HIV infection, Hepatitis B infection"
?fda_statuses[]=181&therapy_types[]=164,7,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=164,ly3954068,LY3954068,https://www.alzforum.org/therapeutics/ly3954068,,Alzheimer's Disease (Phase 1),Eli Lilly & Co.,Tau,DNA/RNA-based,
?fda_statuses[]=181&therapy_types[]=164,7,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=164,ly3962681,LY3962681,https://www.alzforum.org/therapeutics/ly3962681,,Parkinson's Disease (Phase 1),"Eli Lilly & Co., Prevail Therapeutics",alpha-synuclein,DNA/RNA-based,
?fda_statuses[]=181&therapy_types[]=164,7,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=164,mivelsiran,Mivelsiran,https://www.alzforum.org/therapeutics/mivelsiran,ALN-APP,"Alzheimer's Disease (Phase 1), Cerebral Amyloid Angiopathy (Phase 2)","Alnylam Pharmaceuticals, Inc.",Amyloid-Related,DNA/RNA-based,
?fda_statuses[]=181&therapy_types[]=164,7,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=164,nio752,NIO752,https://www.alzforum.org/therapeutics/nio752,,"Progressive Supranuclear Palsy (Phase 1), Alzheimer's Disease (Phase 1)",Novartis Pharmaceuticals Corporation,Tau,DNA/RNA-based,
?fda_statuses[]=181&therapy_types[]=164,7,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=164,qrl-201,QRL-201,https://www.alzforum.org/therapeutics/qrl-201,,Amyotrophic Lateral Sclerosis (Phase 1),QurAlis Corporation,Other,DNA/RNA-based,
?fda_statuses[]=33251&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&therapy_types[]=164,avb-101,AVB-101,https://www.alzforum.org/therapeutics/avb-101,,Frontotemporal Dementia (Phase 1/2),AviadoBio,Other,DNA/RNA-based,
?fda_statuses[]=33251&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&therapy_types[]=164,lx1001,LX1001,https://www.alzforum.org/therapeutics/lx1001,"AAVrh.10-APOE2, AAVrh.10hAPOE2",Alzheimer's Disease (Phase 1/2),Lexeo Therapeutics,Amyloid-Related,DNA/RNA-based,
?fda_statuses[]=33251&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&therapy_types[]=164,ly3884961,LY3884961,https://www.alzforum.org/therapeutics/ly3884961,"PR001, PR001A",Parkinson's Disease (Phase 1/2),"Eli Lilly & Co., Prevail Therapeutics",Other,DNA/RNA-based,
?fda_statuses[]=33251&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&therapy_types[]=164,ly3884963,LY3884963,https://www.alzforum.org/therapeutics/ly3884963,PR006,Frontotemporal Dementia (Phase 1/2),"Eli Lilly & Co., Prevail Therapeutics",Other,DNA/RNA-based,
?fda_statuses[]=33251&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&therapy_types[]=164,pbft02,PBFT02,https://www.alzforum.org/therapeutics/pbft02,,Frontotemporal Dementia (Phase 1/2),Passage Bio,Other,DNA/RNA-based,
?fda_statuses[]=182&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&therapy_types[]=164,aav-gad,AAV-GAD,https://www.alzforum.org/therapeutics/aav-gad,"AAV-GAD2, NLX-P101",Parkinson's Disease (Phase 2),"Hologen Limited, MeiraGTx Limited",Other Neurotransmitters,DNA/RNA-based,
?fda_statuses[]=182&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&therapy_types[]=164,engensis-0,Engensis,https://www.alzforum.org/therapeutics/engensis-0,"VM202, pCK-HGF-X7, NL003, hepatocyte growth factor",Amyotrophic Lateral Sclerosis (Phase 2),Helixmith,Other,DNA/RNA-based,
?fda_statuses[]=182&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&therapy_types[]=164,lamivudine,Lamivudine,https://www.alzforum.org/therapeutics/lamivudine,"3TC, Epivir",Alzheimer's Disease (Phase 2),ViiV Healthcare,Inflammation,DNA/RNA-based,"HIV infection, Hepatitis B infection"
?fda_statuses[]=182&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&therapy_types[]=164,mivelsiran,Mivelsiran,https://www.alzforum.org/therapeutics/mivelsiran,ALN-APP,"Alzheimer's Disease (Phase 1), Cerebral Amyloid Angiopathy (Phase 2)","Alnylam Pharmaceuticals, Inc.",Amyloid-Related,DNA/RNA-based,
?fda_statuses[]=182&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&therapy_types[]=164,tpn-101,TPN-101,https://www.alzforum.org/therapeutics/tpn-101,"OBP-601, BMS-986001, censavudine, festinavir, 4'-ethynyl stavudine, 4'-ethynyl-d4T","ALS-FTD (Phase 2), Progressive Supranuclear Palsy (Phase 2)",Transposon Therapeutics,Inflammation,"Small Molecule, DNA/RNA-based",
?fda_statuses[]=183&therapy_types[]=164,0,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=183&therapy_types[]=164,ulefnersen,Ulefnersen,https://www.alzforum.org/therapeutics/ulefnersen,"ION363, Jacifusen",Amyotrophic Lateral Sclerosis (Phase 3),IONIS Pharmaceuticals,Other,DNA/RNA-based,
?fda_statuses[]=184&therapy_types[]=164,0,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=164,qalsodytm,QALSODY™,https://www.alzforum.org/therapeutics/qalsodytm,"Tofersen, BIIB067, Ionis-SOD1Rx , ASO1",Amyotrophic Lateral Sclerosis (Approved),"Biogen, IONIS Pharmaceuticals",Other,DNA/RNA-based,ALS
?fda_statuses[]=189&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=164,biib078,BIIB078,https://www.alzforum.org/therapeutics/biib078,"BIIB-078, IONIS-C9Rx",Amyotrophic Lateral Sclerosis (Discontinued),"Biogen, IONIS Pharmaceuticals",Other,DNA/RNA-based,
?fda_statuses[]=189&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=164,biib105,BIIB105,https://www.alzforum.org/therapeutics/biib105,ION541,Amyotrophic Lateral Sclerosis (Discontinued),"Biogen, IONIS Pharmaceuticals",Other,DNA/RNA-based,
?fda_statuses[]=189&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=164,cere-110,CERE-110,https://www.alzforum.org/therapeutics/cere-110,Nerve Growth Factor gene therapy,Alzheimer's Disease (Discontinued),"Sangamo BioSciences, Inc.",Other,DNA/RNA-based,
?fda_statuses[]=189&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=164,ion464,ION464,https://www.alzforum.org/therapeutics/ion464,"BIIB101, IONIS-BIIB6Rx",Multiple System Atrophy (Discontinued),"Biogen, IONIS Pharmaceuticals",alpha-synuclein,DNA/RNA-based,
?fda_statuses[]=189&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=164,ion859,ION859,https://www.alzforum.org/therapeutics/ion859,"BIIB094, IONIS-BIIB7Rx",Parkinson's Disease (Discontinued),"Biogen, IONIS Pharmaceuticals","Inflammation, Other",DNA/RNA-based,
?fda_statuses[]=189&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=164,vy-aadc,VY-AADC,https://www.alzforum.org/therapeutics/vy-aadc,"VY-AADC01, VY-AADC02",Parkinson's Disease (Discontinued),"Neurocrine Biosciences, Voyager Therapeutics",Other Neurotransmitters,DNA/RNA-based,
?fda_statuses[]=189&therapy_types[]=164,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=164,wve-004,WVE-004,https://www.alzforum.org/therapeutics/wve-004,,"Frontotemporal Dementia (Discontinued), Amyotrophic Lateral Sclerosis (Discontinued)","Wave Life Sciences USA, Inc.",Other,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,aav-gad,AAV-GAD,https://www.alzforum.org/therapeutics/aav-gad,"AAV-GAD2, NLX-P101",Parkinson's Disease (Phase 2),"Hologen Limited, MeiraGTx Limited",Other Neurotransmitters,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,aav2-bdnf,AAV2-BDNF,https://www.alzforum.org/therapeutics/aav2-bdnf,,"MCI due to AD (Phase 1), Alzheimer's Disease (Phase 1)",,Other,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,avb-101,AVB-101,https://www.alzforum.org/therapeutics/avb-101,,Frontotemporal Dementia (Phase 1/2),AviadoBio,Other,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,biib078,BIIB078,https://www.alzforum.org/therapeutics/biib078,"BIIB-078, IONIS-C9Rx",Amyotrophic Lateral Sclerosis (Discontinued),"Biogen, IONIS Pharmaceuticals",Other,DNA/RNA-based,
